Pokémon,HP,Atk,Def,SpAtk,SpDef,Speed,Type,Type,Damage Dealt,Damage Taken,HP,Num KO
SILVALLY_13,95,95,95,95,95,95,ELECTRIC,,0,15509,394,39.36294416243655
SILVALLY_14,95,95,95,95,95,95,PSYCHIC,,0,17025,394,43.21065989847716
SILVALLY_15,95,95,95,95,95,95,ICE,,0,19182,394,48.68527918781726
SILVALLY_16,95,95,95,95,95,95,DRAGON,,0,15339,394,38.931472081218274
SILVALLY_17,95,95,95,95,95,95,DARK,,0,16626,394,42.19796954314721
SILVALLY_18,95,95,95,95,95,95,FAIRY,,0,15137,394,38.41878172588832
MINIOR_7,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_8,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_9,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_10,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_11,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_12,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MINIOR_13,60,100,60,100,60,120,ROCK,FLYING,0,20887,324,64.46604938271605
MIMIKYU_1,55,90,80,50,105,96,GHOST,FAIRY,0,12540,314,39.93630573248408
NECROZMA_1,97,157,127,113,109,77,PSYCHIC,STEEL,0,12111,398,30.42964824120603
NECROZMA_2,97,113,109,157,127,77,PSYCHIC,GHOST,0,13427,398,33.73618090452261
NECROZMA_3,97,167,97,167,97,129,PSYCHIC,DRAGON,0,16196,398,40.69346733668342
NECROZMA_4,97,167,97,167,97,129,PSYCHIC,DRAGON,0,16196,398,40.69346733668342
MAGEARNA_1,80,95,115,130,115,65,STEEL,FAIRY,0,10584,364,29.076923076923077
CRAMORANT_1,70,85,55,85,95,85,FLYING,WATER,0,18699,344,54.35755813953488
CRAMORANT_2,70,85,55,85,95,85,FLYING,WATER,0,18699,344,54.35755813953488
TOXTRICITY_1,75,98,70,114,70,75,ELECTRIC,POISON,0,19218,354,54.28813559322034
ALCREMIE_1,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_2,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_3,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_4,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_5,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_6,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_7,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_8,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_9,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_10,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_11,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_12,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_13,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_14,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_15,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_16,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_17,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_18,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_19,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_20,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_21,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_22,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_23,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_24,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_25,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_26,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_27,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_28,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_29,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_30,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_31,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_32,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_33,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_34,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_35,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_36,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_37,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_38,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_39,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_40,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_41,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_42,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_43,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_44,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_45,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_46,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_47,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_48,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_49,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_50,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_51,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_52,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_53,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_54,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_55,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_56,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_57,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_58,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_59,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_60,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_61,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
ALCREMIE_62,65,60,75,110,121,64,FAIRY,,0,15427,334,46.18862275449102
EISCUE_1,75,80,70,65,50,130,ICE,,0,25074,354,70.83050847457628
SINISTEA_1,40,45,45,74,54,50,GHOST,,0,18809,284,66.22887323943662
POLTEAGEIST_1,60,65,65,134,114,70,GHOST,,0,13992,324,43.18518518518518
INDEEDEE_1,70,55,65,95,105,85,PSYCHIC,NORMAL,0,18831,344,54.741279069767444
MORPEKO_1,58,95,58,70,58,97,ELECTRIC,DARK,0,21624,320,67.575
ZACIAN_1,92,150,115,80,115,148,FAIRY,STEEL,0,10584,388,27.278350515463917
ZAMAZENTA_1,92,120,140,80,140,128,FIGHTING,STEEL,0,10877,388,28.033505154639176
URSHIFU_1,100,130,100,63,60,97,FIGHTING,WATER,0,19569,404,48.43811881188119
CALYREX_1,100,165,150,85,130,50,PSYCHIC,ICE,0,15019,404,37.17574257425743
